Gene,Expression
AMN,0.01170046801872075
AMN1,0.0218408736349454
AMOT,0.0249609984399376
AMOTL1,0.05226209048361934
AMOTL2,0.0078003120124804995
AMPD1,0.0015600624024961
AMPD2,0.08892355694227769
AMPD3,0.05382215288611544
AMPH,0.0015600624024961
AMT,0.05694227769110764
AMTN,0.00078003120124805
AMY2A,0.00078003120124805
AMY2B,0.02262090483619345
AMZ1,0.0046801872074883
AMZ2,0.10452418096723869
AMZ2P1,0.029641185647425898
ANAPC1,0.0686427457098284
ANAPC10,0.036661466458658344
ANAPC11,0.1482059282371295
ANAPC13,0.14586583463338534
ANAPC15,0.031981279251170044
ANAPC16,0.28159126365054604
ANAPC2,0.0039001560062402497
ANAPC4,0.0390015600624025
ANAPC5,0.20202808112324494
ANAPC7,0.0686427457098284
ANG,0.01170046801872075
ANGEL1,0.05070202808112324
ANGEL2,0.0499219968798752
ANGPT1,0.16536661466458658
ANGPT2,0.0078003120124804995
ANGPTL1,0.00078003120124805
ANGPTL2,0.00078003120124805
ANGPTL6,0.01326053042121685
ANGPTL7,0.00078003120124805
ANK2,0.01326053042121685
ANK3,0.0187207488299532
ANKAR,0.0062402496099844
ANKDD1A,0.0062402496099844
ANKDD1B,0.0015600624024961
ANKEF1,0.0265210608424337
ANKFY1,0.0046801872074883
ANKH,0.06630265210608424
ANKHD1,0.08658346333853355
ANKHD1-EIF4EBP3,0.0031201248049922
ANKIB1,0.04914196567862714
ANKK1,0.0031201248049922
ANKLE1,0.015600624024960999
ANKLE2,0.07254290171606864
ANKMY1,0.01794071762870515
ANKMY2,0.0249609984399376
ANKRA2,0.0452418096723869
ANKRD10,0.17238689547581904
ANKRD10-IT1,0.00858034321372855
ANKRD11,0.12012480499219969
ANKRD12,0.1622464898595944
ANKRD13A,0.0967238689547582
ANKRD13B,0.0015600624024961
ANKRD13C,0.030421216848673948
ANKRD13D,0.014820592823712949
ANKRD16,0.031981279251170044
ANKRD17,0.062402496099843996
ANKRD18A,0.0015600624024961
ANKRD18DP,0.00078003120124805
ANKRD19P,0.00078003120124805
ANKRD20A1,0.00078003120124805
ANKRD20A11P,0.00078003120124805
ANKRD20A19P,0.0062402496099844
ANKRD20A3,0.00078003120124805
ANKRD20A4,0.0015600624024961
ANKRD20A5P,0.0039001560062402497
ANKRD20A8P,0.0039001560062402497
ANKRD22,0.0015600624024961
ANKRD23,0.0039001560062402497
ANKRD24,0.0015600624024961
ANKRD26,0.0234009360374415
ANKRD26P1,0.0015600624024961
ANKRD27,0.0343213728549142
ANKRD28,0.312792511700468
ANKRD29,0.0078003120124804995
ANKRD30A,0.0015600624024961
ANKRD30B,0.01014040561622465
ANKRD30BL,0.0015600624024961
ANKRD33,0.00234009360374415
ANKRD34A,0.0124804992199688
ANKRD34B,0.0015600624024961
ANKRD34C,0.00078003120124805
ANKRD35,0.0031201248049922
ANKRD36,0.0483619344773791
ANKRD36B,0.02262090483619345
ANKRD36BP2,0.0109204368174727
ANKRD36C,0.0031201248049922
ANKRD37,0.0078003120124804995
ANKRD39,0.0343213728549142
ANKRD40,0.0530421216848674
ANKRD42,0.035101404056162244
ANKRD44,0.015600624024960999
ANKRD44-IT1,0.0015600624024961
ANKRD45,0.0039001560062402497
ANKRD46,0.02574102964118565
ANKRD49,0.0421216848673947
ANKRD50,0.01794071762870515
ANKRD52,0.01638065522620905
ANKRD53,0.00078003120124805
ANKRD54,0.0686427457098284
ANKRD55,0.0015600624024961
ANKRD6,0.031981279251170044
ANKRD62,0.029641185647425898
ANKRD63,0.00078003120124805
ANKRD65,0.031201248049921998
ANKRD66,0.00078003120124805
ANKRD7,0.00078003120124805
ANKRD9,0.014040561622464899
ANKS1A,0.01950078003120125
ANKS1B,0.038221528861154444
ANKS3,0.0171606864274571
ANKS4B,0.0046801872074883
ANKS6,0.01170046801872075
ANKUB1,0.0046801872074883
ANKZF1,0.0234009360374415
ANLN,0.0046801872074883
ANO10,0.0249609984399376
ANO2,0.0015600624024961
ANO3,0.00078003120124805
ANO4,0.00078003120124805
ANO5,0.00234009360374415
ANO6,0.0343213728549142
ANO7,0.0062402496099844
ANO8,0.0124804992199688
ANO9,0.0031201248049922
ANOS1,0.0031201248049922
ANP32A,0.312792511700468
ANP32AP1,0.01794071762870515
ANP32B,0.7839313572542902
ANP32D,0.0070202808112324495
ANP32E,0.15600624024961
ANPEP,0.0171606864274571
ANTXR1,0.00078003120124805
ANTXR2,0.08502340093603744
ANXA1,0.265990639625585
ANXA11,0.18174726989079562
ANXA13,0.0046801872074883
ANXA2,0.00858034321372855
ANXA2R,0.02574102964118565
ANXA3,0.030421216848673948
ANXA4,0.07644305772230889
ANXA5,0.11700468018720749
ANXA6,0.18408736349453977
ANXA7,0.25117004680187205
ANXA9,0.0031201248049922
AOAH,0.014820592823712949
AOC1,0.0015600624024961
AOC2,0.0015600624024961
AOC3,0.0031201248049922
AOC4P,0.00234009360374415
AOX1,0.00546021840873635
AP000235.2,0.0015600624024961
AP000251.3,0.00078003120124805
AP000289.6,0.0015600624024961
AP000295.9,0.0015600624024961
AP000347.2,0.00858034321372855
AP000469.2,0.00078003120124805
AP000476.1,0.02262090483619345
AP000479.1,0.0015600624024961
AP000487.5,0.00078003120124805
AP000640.10,0.00234009360374415
AP000662.4,0.00546021840873635
AP000679.2,0.00546021840873635
AP000688.29,0.0015600624024961
AP000695.4,0.0031201248049922
AP000708.1,0.0062402496099844
AP000866.1,0.00078003120124805
AP001046.6,0.00078003120124805
AP001062.7,0.00234009360374415
AP001171.1,0.09126365054602184
AP001189.4,0.0039001560062402497
AP001347.6,0.0062402496099844
AP001372.2,0.0109204368174727
AP001439.2,0.00078003120124805
AP001476.2,0.00078003120124805
AP001595.1,0.00078003120124805
AP001625.4,0.00234009360374415
AP001626.2,0.0078003120124804995
AP001627.1,0.00078003120124805
AP001630.5,0.0015600624024961
AP003068.23,0.0039001560062402497
AP003774.1,0.0046801872074883
AP003774.4,0.0015600624024961
AP003774.6,0.0039001560062402497
AP006621.5,0.0109204368174727
AP1AR,0.0421216848673947
AP1B1,0.10140405616224649
AP1G1,0.0390015600624025
AP1G2,0.05226209048361934
AP1M1,0.1482059282371295
AP1S1,0.06006240249609984
AP1S2,0.15054602184087362
AP1S3,0.0078003120124804995
AP2A1,0.0390015600624025
AP2A2,0.027301092043681748
AP2B1,0.1981279251170047
AP2M1,0.24024960998439937
AP2S1,0.08034321372854915
AP3B1,0.046021840873634944
AP3B2,0.0109204368174727
AP3D1,0.07410296411856475
AP3M1,0.06708268330733229
AP3M2,0.014820592823712949
AP3S1,0.10218408736349453
AP3S2,0.0202808112324493
AP4B1,0.01170046801872075
AP4B1-AS1,0.0093603744149766
AP4E1,0.0093603744149766
AP4M1,0.0093603744149766
AP4S1,0.02574102964118565
AP5B1,0.01950078003120125
AP5M1,0.0390015600624025
AP5S1,0.02262090483619345
AP5Z1,0.028861154446177848
APAF1,0.0265210608424337
APBA1,0.0070202808112324495
APBA2,0.0062402496099844
APBA3,0.030421216848673948
APBB1,0.02106084243369735
APBB1IP,0.00234009360374415
APBB2,0.0093603744149766
APBB3,0.0202808112324493
APC,0.0171606864274571
APCDD1,0.0358814352574103
APCDD1L-AS1,0.0015600624024961
APEH,0.035101404056162244
APELA,0.00234009360374415
APEX1,0.53198127925117
APEX2,0.044461778471138844
APH1A,0.22464898595943839
APH1B,0.0530421216848674
API5,0.12870514820592824
APIP,0.09438377535101404
APITD1,0.01794071762870515
APLF,0.0093603744149766
APLN,0.0015600624024961
APLNR,0.0015600624024961
APLP1,0.00078003120124805
APLP2,0.3611544461778471
APMAP,0.11466458658346333
APOA1,0.00234009360374415
APOA2,0.0015600624024961
APOA5,0.00078003120124805
APOB,0.0031201248049922
APOBEC1,0.00078003120124805
APOBEC3A,0.015600624024960999
APOBEC3C,0.07254290171606864
APOBEC3D,0.0124804992199688
APOBEC3F,0.01326053042121685
APOBEC3G,0.07020280811232449
APOBEC3H,0.00234009360374415
APOBEC4,0.00078003120124805
APOBR,0.00858034321372855
APOC1,0.0031201248049922
APOC3,0.00078003120124805
APOC4,0.00078003120124805
APOD,0.00078003120124805
APOE,0.0046801872074883
APOH,0.00078003120124805
APOL1,0.059282371294851796
APOL2,0.033541341653666144
APOL3,0.05850234009360374
APOL4,0.07410296411856475
APOL5,0.0015600624024961
APOL6,0.062402496099843996
APOLD1,0.01014040561622465
APOM,0.0031201248049922
APOO,0.0202808112324493
APOOL,0.00078003120124805
APOPT1,0.035101404056162244
APP,0.13962558502340094
APPBP2,0.0686427457098284
APPL1,0.18642745709828393
APPL2,0.0452418096723869
APRT,0.17628705148205928
APTR,0.0031201248049922
APTX,0.029641185647425898
AQP10,0.0015600624024961
AQP11,0.00234009360374415
AQP2,0.0015600624024961
AQP3,0.0015600624024961
AQP4,0.00078003120124805
AQP4-AS1,0.0015600624024961
AQP5,0.00078003120124805
AQP6,0.0046801872074883
AQP7,0.00078003120124805
AQR,0.06006240249609984
AR,0.02262090483619345
ARAF,0.0202808112324493
ARAP1,0.030421216848673948
ARAP2,0.036661466458658344
ARAP3,0.00234009360374415
ARCN1,0.13026521060842433
AREG,0.17394695787831513
AREL1,0.0171606864274571
ARF1,0.3073322932917317
ARF3,0.1372854914196568
ARF4,0.11076443057722309
ARF4-AS1,0.01326053042121685
ARF5,0.027301092043681748
ARF6,0.22308892355694226
ARFGAP1,0.01170046801872075
ARFGAP2,0.07722308892355695
ARFGAP3,0.07878315132605304
ARFGEF1,0.05226209048361934
ARFGEF2,0.02418096723868955
ARFGEF3,0.01170046801872075
ARFIP1,0.029641185647425898
ARFIP2,0.029641185647425898
ARFRP1,0.031981279251170044
ARG1,0.00078003120124805
ARG2,0.0124804992199688
ARGLU1,0.2995319812792512
ARHGAP1,0.11154446177847113
ARHGAP10,0.0031201248049922
ARHGAP11A,0.0124804992199688
ARHGAP11B,0.0015600624024961
ARHGAP12,0.030421216848673948
ARHGAP15,0.1856474258970359
ARHGAP17,0.08970358814352575
ARHGAP18,0.00858034321372855
ARHGAP19,0.01170046801872075
ARHGAP20,0.0062402496099844
ARHGAP21,0.0327613104524181
ARHGAP22,0.054602184087363496
ARHGAP24,0.00234009360374415
ARHGAP25,0.060842433697347896
ARHGAP26,0.0109204368174727
ARHGAP27,0.06318252730109204
ARHGAP28,0.0015600624024961
ARHGAP29,0.00234009360374415
ARHGAP30,0.06162246489859594
ARHGAP31,0.00546021840873635
ARHGAP32,0.038221528861154444
ARHGAP33,0.0234009360374415
ARHGAP35,0.036661466458658344
ARHGAP36,0.00234009360374415
ARHGAP39,0.0015600624024961
ARHGAP4,0.02418096723868955
ARHGAP44,0.0078003120124804995
ARHGAP45,0.06162246489859594
ARHGAP5,0.07566302652106084
ARHGAP6,0.0109204368174727
ARHGAP8,0.0015600624024961
ARHGAP9,0.05226209048361934
ARHGDIA,0.07098283931357255
ARHGDIB,0.890795631825273
ARHGDIG,0.00078003120124805
ARHGEF1,0.030421216848673948
ARHGEF10,0.0218408736349454
ARHGEF10L,0.00078003120124805
ARHGEF11,0.0202808112324493
ARHGEF12,0.0514820592823713
ARHGEF15,0.0078003120124804995
ARHGEF16,0.0031201248049922
ARHGEF17,0.0374414976599064
ARHGEF19,0.01326053042121685
ARHGEF2,0.24804992199687986
ARHGEF25,0.00546021840873635
ARHGEF26,0.00234009360374415
ARHGEF26-AS1,0.029641185647425898
ARHGEF28,0.0046801872074883
ARHGEF3,0.08502340093603744
ARHGEF35,0.0078003120124804995
ARHGEF37,0.00078003120124805
ARHGEF39,0.014820592823712949
ARHGEF4,0.0031201248049922
ARHGEF40,0.04914196567862714
ARHGEF5,0.00546021840873635
ARHGEF6,0.22386895475819032
ARHGEF7,0.02574102964118565
ARHGEF7-AS2,0.00078003120124805
ARHGEF9,0.0202808112324493
ARID1A,0.1747269890795632
ARID1B,0.20982839313572543
ARID2,0.0452418096723869
ARID3A,0.0265210608424337
ARID3B,0.02106084243369735
ARID3C,0.0015600624024961
ARID4A,0.05070202808112324
ARID4B,0.12246489859594384
ARID5A,0.04758190327613104
ARID5B,0.02574102964118565
ARIH1,0.09516380655226209
ARIH2,0.09516380655226209
ARIH2OS,0.01326053042121685
ARL1,0.09282371294851795
ARL10,0.01638065522620905
ARL11,0.039781591263650544
ARL13B,0.01014040561622465
ARL14EP,0.08580343213728549
ARL15,0.01638065522620905
ARL16,0.039781591263650544
ARL17A,0.0070202808112324495
ARL17B,0.01326053042121685
ARL2,0.08034321372854915
ARL2-SNX15,0.00078003120124805
ARL2BP,0.13026521060842433
ARL3,0.035101404056162244
ARL4A,0.18642745709828393
ARL4C,0.01950078003120125
ARL4D,0.00546021840873635
ARL5A,0.12402496099843993
ARL5B,0.05850234009360374
ARL5C,0.0039001560062402497
ARL6,0.01170046801872075
ARL6IP1,0.3049921996879875
ARL6IP4,0.09204368174726989
ARL6IP5,0.3549141965678627
ARL6IP6,0.057722308892355696
ARL8A,0.07254290171606864
ARL8B,0.10920436817472699
ARL9,0.0171606864274571
ARMC1,0.08190327613104524
ARMC10,0.13494539781591264
ARMC12,0.0031201248049922
ARMC2,0.0046801872074883
ARMC3,0.00078003120124805
ARMC4,0.0039001560062402497
ARMC5,0.028861154446177848
ARMC6,0.0265210608424337
ARMC7,0.01170046801872075
ARMC8,0.07254290171606864
ARMC9,0.0070202808112324495
ARMCX1,0.057722308892355696
ARMCX2,0.08580343213728549
ARMCX3,0.08190327613104524
ARMCX4,0.0078003120124804995
ARMCX5,0.0390015600624025
ARMCX5-GPRASP2,0.0062402496099844
ARMCX6,0.07098283931357255
ARMT1,0.01326053042121685
ARNT,0.0483619344773791
ARNT2,0.028861154446177848
ARNTL,0.0031201248049922
ARNTL2,0.0039001560062402497
ARNTL2-AS1,0.00234009360374415
ARPC1A,0.0904836193447738
ARPC1B,0.48049921996879874
ARPC2,0.4500780031201248
ARPC3,0.5390015600624025
ARPC4,0.12402496099843993
ARPC5,0.27223088923556943
ARPC5L,0.05382215288611544
ARPIN,0.029641185647425898
ARPP19,0.20904836193447737
ARPP21,0.0015600624024961
ARRB1,0.0717628705148206
ARRB2,0.1918876755070203
ARRDC1,0.0234009360374415
ARRDC1-AS1,0.01014040561622465
ARRDC2,0.0249609984399376
ARRDC3,0.18330733229329174
ARRDC3-AS1,0.0358814352574103
ARRDC4,0.07254290171606864
ARSA,0.00546021840873635
ARSB,0.01794071762870515
ARSD,0.0967238689547582
ARSE,0.0070202808112324495
ARSG,0.00546021840873635
ARSJ,0.0015600624024961
ARSK,0.01950078003120125
ART1,0.00078003120124805
ART3,0.0039001560062402497
ART4,0.00234009360374415
ART5,0.0015600624024961
ARTN,0.00078003120124805
ARV1,0.04914196567862714
ARVCF,0.01326053042121685
ARX,0.0015600624024961
AS3MT,0.00546021840873635
ASAH1,0.21996879875195008
ASAH2,0.00858034321372855
ASAP1,0.0436817472698908
ASAP2,0.00858034321372855
ASAP3,0.00078003120124805
ASB1,0.0265210608424337
ASB11,0.0046801872074883
ASB12,0.0015600624024961
ASB13,0.0109204368174727
ASB15,0.00078003120124805
ASB16,0.00078003120124805
ASB16-AS1,0.046021840873634944
ASB18,0.00078003120124805
ASB2,0.0031201248049922
ASB3,0.0070202808112324495
ASB4,0.0031201248049922
ASB6,0.01638065522620905
ASB7,0.015600624024960999
ASB8,0.05382215288611544
ASB9,0.028081123244929798
ASCC1,0.0483619344773791
ASCC2,0.0686427457098284
ASCC3,0.01170046801872075
ASCL1,0.0015600624024961
ASCL2,0.0015600624024961
ASCL3,0.00546021840873635
ASCL5,0.00078003120124805
ASF1A,0.06708268330733229
ASF1B,0.0343213728549142
ASGR1,0.01326053042121685
ASH1L,0.0873634945397816
ASH1L-AS1,0.02262090483619345
ASH2L,0.10140405616224649
ASIC1,0.0031201248049922
ASIC2,0.00078003120124805
ASIC3,0.00078003120124805
ASIC4,0.0039001560062402497
ASIP,0.00078003120124805
ASL,0.0070202808112324495
ASMTL,0.05538221528861154
ASNA1,0.09126365054602184
ASNS,0.02262090483619345
ASNSD1,0.07722308892355695
ASPA,0.0039001560062402497
ASPDH,0.00078003120124805
ASPG,0.00234009360374415
ASPH,0.0748829953198128
ASPHD1,0.00078003120124805
ASPM,0.0015600624024961
ASPN,0.00078003120124805
ASPRV1,0.00078003120124805
ASPSCR1,0.014820592823712949
ASRGL1,0.0171606864274571
ASS1,0.0046801872074883
ASTE1,0.0187207488299532
ASTN1,0.0015600624024961
ASTN2,0.0031201248049922
ASTN2-AS1,0.00078003120124805
ASUN,0.07956318252730109
ASXL1,0.042901716068642744
ASXL2,0.05694227769110764
ASZ1,0.00078003120124805
ATAD1,0.0452418096723869
ATAD2,0.031201248049921998
ATAD2B,0.015600624024960999
ATAD3A,0.0070202808112324495
ATAD3B,0.01170046801872075
ATAD3C,0.00234009360374415
ATAD5,0.0171606864274571
ATAT1,0.028081123244929798
ATCAY,0.014040561622464899
ATE1,0.0265210608424337
ATF1,0.08658346333853355
ATF2,0.0717628705148206
ATF3,0.0967238689547582
ATF4,0.2535101404056162
ATF5,0.033541341653666144
ATF6,0.1357254290171607
ATF6B,0.0686427457098284
ATF7,0.0218408736349454
ATF7IP,0.0842433697347894
ATF7IP2,0.09906396255850235
ATG10,0.031981279251170044
ATG101,0.014820592823712949
ATG12,0.08658346333853355
ATG13,0.046021840873634944
ATG14,0.0343213728549142
ATG16L1,0.0078003120124804995
ATG16L2,0.15210608424336974
ATG2A,0.036661466458658344
ATG2B,0.0015600624024961
ATG3,0.09516380655226209
ATG4A,0.0093603744149766
ATG4B,0.04758190327613104
ATG4C,0.039781591263650544
ATG4D,0.0109204368174727
ATG5,0.04914196567862714
ATG7,0.00546021840873635
ATG9A,0.015600624024960999
ATG9B,0.00546021840873635
ATIC,0.12402496099843993
ATL1,0.02262090483619345
ATL2,0.0234009360374415
ATL3,0.08502340093603744
ATM,0.09828393135725429
ATMIN,0.05070202808112324
ATN1,0.0421216848673947
ATOH8,0.00078003120124805
ATOX1,0.0530421216848674
ATP10A,0.00234009360374415
ATP10B,0.0046801872074883
ATP10D,0.0234009360374415
ATP11AUN,0.00078003120124805
ATP11B,0.07098283931357255
ATP11C,0.02574102964118565
ATP12A,0.00078003120124805
ATP13A1,0.0327613104524181
ATP13A2,0.06162246489859594
ATP13A3,0.029641185647425898
ATP13A4,0.00078003120124805
ATP13A5,0.0015600624024961
ATP1A1,0.2800312012480499
ATP1A1-AS1,0.0015600624024961
ATP1A2,0.0039001560062402497
ATP1A3,0.0039001560062402497
ATP1A4,0.00234009360374415
ATP1B1,0.036661466458658344
ATP1B2,0.00234009360374415
ATP1B3,0.15288611544461778
ATP1B4,0.00078003120124805
ATP23,0.038221528861154444
ATP2A1,0.0093603744149766
ATP2A1-AS1,0.0015600624024961
ATP2A2,0.10218408736349453
ATP2A3,0.00858034321372855
ATP2B1,0.04758190327613104
ATP2B2,0.0015600624024961
ATP2B2-IT2,0.00078003120124805
ATP2B3,0.00234009360374415
ATP2B4,0.22464898595943839
ATP2C1,0.14274570982839313
ATP5A1,0.5234009360374415
ATP5B,0.3244929797191888
ATP5C1,0.374414976599064
ATP5D,0.20982839313572543
ATP5E,0.4251170046801872
ATP5EP2,0.1435257410296412
ATP5F1,0.3970358814352574
ATP5G1,0.1856474258970359
ATP5G2,0.7004680187207488
ATP5G3,0.36505460218408736
ATP5H,0.19110764430577223
ATP5I,0.3455538221528861
ATP5J,0.4079563182527301
ATP5J2,0.1419656786271451
ATP5L,0.7067082683307332
ATP5L2,0.0031201248049922
ATP5O,0.43993759750390016
ATP5S,0.09126365054602184
ATP5SL,0.13338533541341654
ATP6AP1,0.08892355694227769
ATP6AP1L,0.0070202808112324495
ATP6AP2,0.20904836193447737
ATP6V0A1,0.06396255850234009
ATP6V0A2,0.17004680187207488
ATP6V0A4,0.00234009360374415
ATP6V0B,0.11154446177847113
ATP6V0C,0.00078003120124805
ATP6V0D1,0.041341653666146644
ATP6V0D2,0.00078003120124805
ATP6V0E1,0.18252730109204368
ATP6V0E2,0.038221528861154444
ATP6V0E2-AS1,0.0046801872074883
ATP6V1A,0.12324492979719189
ATP6V1B1,0.00078003120124805
ATP6V1B1-AS1,0.00234009360374415
ATP6V1B2,0.04758190327613104
ATP6V1C1,0.01638065522620905
ATP6V1D,0.030421216848673948
ATP6V1E1,0.13260530421216848
ATP6V1E2,0.01014040561622465
ATP6V1F,0.27613104524180965
ATP6V1G1,0.5023400936037441
ATP6V1G2,0.0015600624024961
ATP6V1H,0.05538221528861154
ATP7A,0.0124804992199688
ATP7B,0.0039001560062402497
ATP8A1,0.09204368174726989
ATP8A2,0.0031201248049922
ATP8B1,0.0015600624024961
ATP8B2,0.08970358814352575
ATP8B3,0.01326053042121685
ATP8B4,0.0748829953198128
ATP8B5P,0.02418096723868955
ATP9A,0.06006240249609984
ATP9B,0.05382215288611544
ATPAF1,0.05538221528861154
ATPAF2,0.028861154446177848
ATPIF1,0.3369734789391576
ATR,0.01950078003120125
ATRAID,0.18486739469578783
ATRIP,0.0109204368174727
ATRN,0.015600624024960999
ATRNL1,0.0015600624024961
ATRX,0.26443057722308894
ATXN1,0.0452418096723869
ATXN10,0.20982839313572543
ATXN1L,0.0202808112324493
ATXN2,0.11778471138845553
ATXN2L,0.15132605304212168
ATXN3,0.0904836193447738
ATXN7,0.057722308892355696
ATXN7L1,0.02106084243369735
ATXN7L2,0.0046801872074883
ATXN7L3,0.031201248049921998
ATXN7L3B,0.2628705148205928
AUH,0.0124804992199688
AUNIP,0.0015600624024961
AUP1,0.1435257410296412
AURKA,0.00234009360374415
AURKAIP1,0.06318252730109204
AURKB,0.0093603744149766
AURKC,0.00078003120124805
AUTS2,0.02574102964118565
AVEN,0.028081123244929798
AVIL,0.0046801872074883
AVL9,0.0405616224648986
AVP,0.34399375975039004
AVPI1,0.0078003120124804995
AXDND1,0.0015600624024961
AXIN1,0.042901716068642744
AXIN2,0.0031201248049922
AXL,0.0078003120124804995
AZGP1,0.00078003120124805
AZI2,0.08970358814352575
AZIN1,0.13806552262090482
AZIN1-AS1,0.0046801872074883
AZIN2,0.0031201248049922
AZU1,0.00234009360374415
B2M,0.9976599063962559
B3GALNT1,0.038221528861154444
B3GALNT2,0.0015600624024961
B3GALT4,0.00858034321372855
B3GALT5,0.0015600624024961
B3GALT5-AS1,0.00078003120124805
B3GALT6,0.05382215288611544
B3GAT1,0.0031201248049922
B3GAT2,0.00078003120124805
B3GAT3,0.0202808112324493
B3GLCT,0.0062402496099844
B3GNT2,0.10140405616224649
B3GNT4,0.00234009360374415
B3GNT5,0.08970358814352575
B3GNT6,0.0109204368174727
B3GNT7,0.0070202808112324495
B3GNT8,0.0093603744149766
B3GNT9,0.00858034321372855
B3GNTL1,0.0436817472698908
B4GALNT1,0.0070202808112324495
B4GALNT2,0.0015600624024961
B4GALNT3,0.0039001560062402497
